1457246,01,,N,,D
1190537,01,,N,,D
1457245,01,,N,,D
1225454,96,,N,,A
1445395,96,,N,,A
1256230,96,,N,,A
1243392,96,,N,,A
1398285,96,,N,,A
1275178,96,,N,,A
1196427,96,,N,,A
1290585,01,,N,,D
1248199,01,,Y,,D
1457248,96,,N,,A
1457249,96,,N,,A
1457250,96,,N,,A
1457247,96,,N,,A
1283005,01,,N,,A
1440508,96,,N,,D
1318146,96,,N,,D
1307190,01,,Y,,A
1240851,96,,N,,
1319295,96,,N,N,
1243098,02,,N,,D
1304565,01,,N,,A
1275187,02,,N,,D
1463624,96,,,,E
1239862,96,,N,,A
1252716,96,,N,,D
1457444,96,,N,,D
1242804,01,,N,,A
1452917,96,,N,,D
1434734,96,,N,,D
1443909,96,,N,,D
1254855,96,,N,,D
1243767,96,,N,,D
1453858,96,,N,,D
1249876,02,,N,,A
1250006,02,,N,,A
1252780,96,,N,,A
1398286,96,,N,,D
1310694,96,,N,,A
1440982,96,,N,,A
1408159,01,,N,,A
1440516,96,,N,,A
1443760,96,,Y,,A
1453290,96,,N,,A
1254813,96,,N,,A
1249653,01,,N,,E
1316547,01,,N,,E
1298178,96,,N,,E
1280618,96,,N,,E
1310477,96,,N,,A
1453390,96,,,,D
1276989,96,,N,,D
1246979,96,,N,,E
1194995,01,,N,,D
1192427,01,,Y,,A
1194850,01,,Y,,A
1296874,96,,N,,D
1271460,96,,N,,D
1443761,96,,N,,D
1232977,01,,Y,,D
1457251,96,,N,,F
1275202,01,,N,,D
1284119,01,,N,,D
1240912,01,,N,,A
1452918,01,,N,,B
1296360,01,,Y,,A
1191178,96,,Y,,
1465750,,,,,B
1415572,,,N,,C
1415606,01,,N,,A
1283485,01,,N,,A
1239863,01,,Y,,A
1463625,96,,,,E
1417649,96,,,,E
1443910,96,,N,,A
1275205,96,,N,,A
1299926,96,,Y,,A
1256667,96,,N,,A
1316821,01,,N,,A
1294444,96,,N,,A
1191053,01,Y,N,,D
1225088,96,,N,,D
1292641,96,,Y,,A
1452919,96,,,,A
1300538,96,,N,,A
1431218,96,,N,,A
1249872,01,,Y,Y,D
1304183,01,,N,Y,D
1287891,96,,N,,A
1260678,02,,N,,D
1202433,02,,N,,A
1243289,96,,N,,D
1248440,96,,N,,E
1249815,96,,N,,D
1273887,96,,N,,E
1300118,96,,Y,,A
1192093,96,,Y,,D
1408506,96,,Y,,A
1269751,01,,Y,,D
1308334,01,,N,,D
1413761,,,Y,,E
1295195,01,,N,,D
1280765,96,,Y,,A
1408962,01,,N,,D
1408995,01,,N,,D
1192758,96,,Y,,D
1192911,96,,Y,,D
1398620,96,,N,,A
1300543,96,,N,,A
1275209,96,,N,,A
1243021,96,,N,,A
1398288,96,,N,,
1197358,96,,N,,A
1194966,01,,N,,D
1450255,01,,N,,D
1468673,,,,,F
1242928,02,,N,,A
1271465,96,,N,,D
1256538,02,,N,,A
1457146,96,,N,,D
1264615,96,,N,,D
1442532,96,,N,,A
1288668,02,,N,,A
1398290,02,,N,,A
1239845,96,,N,,A
1280890,96,,N,,E
1434455,96,,Y,,E
1413121,96,,Y,,E
1413142,96,,Y,,E
1256135,96,,N,,D
1296876,96,,N,,A
1440526,96,,N,,A
1187893,96,,Y,,
1283220,96,,N,,D
1198114,96,,N,,D
1282679,02,,N,,E
1254734,02,,Y,,E
1245969,96,,N,,D
1232162,02,,Y,,E
1196328,96,,N,,D
1452920,96,,,,D
1302348,96,,N,,D
1440528,96,,N,,A
1243177,96,,Y,,D
1453291,96,,N,,A
1443762,96,,N,,D
1398292,96,,N,,A
1214701,01,,Y,,D
1457252,,,Y,,C
1248274,01,,N,,A
1294067,01,,N,,A
1408503,96,,Y,,D
1250148,01,,N,,D
1403919,01,,Y,,A
1450256,01,,N,,D
1185276,01,,Y,,A
1306669,01,,N,,A
1253870,01,,Y,,A
1192187,01,,N,,D
1291643,01,,N,,A
1294402,96,,N,,D
1318688,01,,Y,,D
1398625,02,,N,,D
1273916,02,,N,,D
1307378,96,,N,,D
1248082,96,,N,,A
1186378,02,,Y,,A
1443764,96,,N,,A
1197466,96,,Y,,A
1457253,96,,Y,,D
1443848,96,,N,,A
1432396,96,,N,,D
1279639,96,,N,,D
1457147,01,,Y,,A
1431219,96,,N,,A
1452922,96,,N,,A
1431220,96,,N,,A
1193483,01,,Y,,
1224964,96,,N,,D
1438323,96,,N,,A
1444481,96,,N,,A
1411780,,,,,C
1417556,01,,N,,A
1441003,96,,N,,D
1254629,01,,N,,A
1232445,01,,N,,A
1431209,96,,N,,D
1457254,96,,N,,
1255905,96,,N,,D
1196329,96,,N,,D
1441004,96,,N,,D
1288281,01,,N,,D
1280114,96,,N,,E
1185971,96,,Y,,A
1239865,96,,N,,D
1431221,96,,N,,D
1407750,,,N,,D
1300563,96,,N,,D
1441006,96,,N,,D
1217477,96,,N,,D
1233870,01,N,N,,A
1317782,01,,N,,A
1265017,01,,N,,A
1189673,01,,Y,,D
1248527,96,,N,,D
1457255,96,,N,,A
1191687,02,,N,,A
1280196,02,,N,,A
1310152,02,,N,,A
1217129,96,,N,,
1290857,01,,N,,D
1255866,01,,N,,D
1306010,01,,N,,E
1233107,96,,N,,
1186203,01,,N,,A
1417642,96,,Y,,E
1443911,02,,N,,D
1466954,,N,N,N,D
1466955,,N,N,N,D
1243088,96,,N,,D
1225015,96,,N,,D
1269437,96,,Y,,D
1242816,96,,N,,A
1441014,96,,N,,D
1310480,96,,N,,D
1417224,,,N,,D
1465080,96,,,,A
1452923,96,,N,,D
1463464,96,,Y,,D
1463623,96,,,,D
1438324,96,,N,,D
1443765,96,,N,,A
1441015,96,,N,,A
1443766,96,,N,,A
1239866,96,,N,,E
1269569,01,,N,,A
1239867,01,,N,,A
1189553,96,,N,,A
1197638,96,,Y,,A
1310564,96,,N,,A
1457256,96,,N,,A
1434236,96,Y,N,,A
1434237,96,Y,N,,A
1249735,01,,N,,D
1277177,01,,Y,,D
1438325,96,,N,,D
1275234,02,,N,,A
1443767,02,,N,,A
1288289,02,,N,,A
1457257,01,,N,,D
1191103,01,,N,,E
1196350,96,,N,,D
1463465,96,,Y,,A
1438326,96,,N,,D
1288687,01,,N,,D
1465526,,,,,B
1224965,01,,N,,D
1192331,01,,N,,A
1243373,96,,N,,E
1450204,96,,N,,A
1311097,96,,Y,,D
1431246,96,,N,,D
1453295,96,,N,,C
1202720,01,,Y,,D
1254860,01,,N,,D
1199512,96,,N,,
1271806,96,,N,,A
1413593,02,,N,,A
1310889,02,,N,,A
1275236,02,,N,,A
1256238,96,,N,,D
1300587,96,,N,,D
1291135,96,,Y,,E
1317437,96,,N,,E
1452925,96,,N,,E
1300586,96,,N,,D
1398633,96,,N,,A
1419139,,,Y,,B
1256338,96,,N,,D
1443768,96,,N,,D
1457258,96,,Y,,D
1431249,96,,Y,,A
1457259,96,,Y,,D
1445434,96,,N,,A
1275238,96,,N,,A
1441022,96,,N,,D
1457260,02,,N,,D
1409444,,,Y,,E
1256794,96,,N,,A
1452926,01,,N,,D
1250034,01,,N,,E
1191964,01,,N,,E
1289326,01,,N,,E
1302113,01,,N,,A
1465623,,,,,C
1306230,01,,Y,,D
1254067,01,,Y,,E
1403492,01,,,,E
1256063,01,N,N,,A
1317696,01,,N,,D
1293867,01,,N,,D
1269966,01,,N,,D
1225087,96,,N,,D
1457430,,,,,C
1319105,01,,Y,,A
1317716,01,,Y,,D
1291701,01,,N,,D
1304781,01,,Y,,E
1282127,01,,Y,,D
1232288,96,,N,,D
1198633,01,,N,,A
1270075,96,,N,,A
1452927,96,,N,,A
1401619,96,,N,,A
1275244,02,,N,,D
1300155,02,,N,,D
1430430,01,,N,,E
1242859,96,,N,,D
1443769,96,,N,,D
1264484,96,,N,,A
1198937,96,,Y,,D
1243903,96,,N,,D
1287921,96,,N,,
1285214,96,,N,,D
1441035,96,,N,,A
1275245,96,,N,,D
1295992,01,,Y,,A
1250362,96,,N,,A
1402320,01,,N,,D
1438683,01,,N,,D
1185266,01,,N,,E
1283907,01,,N,,A
1304521,01,,N,,D
1457261,96,,N,,E
1434780,96,,N,,A
1465298,96,,,,A
1185249,01,,N,,A
1296877,01,,N,,A
1261095,02,,N,Y,D
1310142,01,,N,,A
1194962,01,,N,,A
1195002,01,,Y,,A
1189710,01,,N,,D
1457262,96,,N,,A
1406735,01,,,,D
1292466,02,,N,,A
1191573,,N,Y,,A
1417646,02,,Y,,A
1193117,96,,N,,D
1233856,01,,N,,D
1408147,01,,Y,,D
1408354,01,,Y,,D
1408471,01,,N,,D
1187898,,,Y,,
1216303,01,,N,,A
1191727,01,,Y,,
1316593,01,,N,Y,D
1186038,,,N,,D
1216433,96,,N,,D
1272927,96,,N,,E
1272928,,,N,,E
1464932,96,,,,A
1457263,02,,N,,D
1270062,96,,Y,,A
1289310,01,,N,,A
1403572,01,,Y,,A
1413710,01,,,,D
1405658,01,,Y,,D
1242848,96,,N,,E
1231456,01,,N,,A
1190974,96,,N,,
1232164,01,,N,,A
1315518,01,,N,,A
1224890,96,,N,,D
1287931,96,,N,,D
1438329,96,,N,,A
1453297,96,,N,,A
1398647,96,,N,,A
1287932,96,,Y,,A
1311374,96,,Y,,A
1282881,01,,N,,A
1264472,02,,Y,,
1306756,01,,N,,A
1459127,96,,,,A
1256811,96,,Y,,D
1316427,01,,Y,,A
1189745,96,,Y,,D
1254644,01,,N,,D
1270966,01,,Y,,D
1450206,02,,N,,D
1463467,02,,,,D
1468648,02,,,,E
1404733,01,,N,,B
1318751,01,,Y,,A
1186292,01,,N,,A
1320701,96,,N,,A
1397686,96,,N,,A
1441045,96,,N,,E
1402366,01,,Y,,A
1263606,01,,N,,A
1193874,01,,Y,,A
1459926,96,N,N,N,B
1305121,01,,Y,,D
1198571,96,,N,,A
1264128,96,,N,,D
1250448,96,,Y,,D
1457265,96,Y,N,,D
1316381,01,,N,,D
1452928,02,,N,,B
1244129,96,,N,,D
1194805,01,,Y,,A
1264287,01,,N,,D
1300653,96,,N,,D
1309472,01,,N,,D
1445451,96,,N,,D
1193779,01,,N,,A
1193878,96,,N,,D
1274523,96,,N,,D
1263698,01,,N,,D
1249534,96,,Y,,D
1320319,96,,N,,D
1468674,,,,,F
1465527,,,,,D
1300660,96,,N,,D
1263946,01,,Y,,D
1403777,01,,Y,,A
1281770,96,,N,,A
1408718,96,,N,,A
1230965,02,,Y,,D
1268968,96,,Y,,A
1440579,96,,N,,A
1183284,96,,N,,A
1434802,96,,N,,A
1444714,96,,N,,E
1430277,96,,N,,E
1443855,96,,Y,,D
1288728,96,,N,,A
1190865,96,,N,,A
1265095,02,,N,,D
1314614,96,,,,E
1452930,96,,N,,D
1398309,96,,N,,D
1452931,96,,N,,B
1457268,,,N,,C
1300184,01,,N,,D
1272955,96,,N,,A
1233827,01,,N,,A
1243181,96,,N,,D
1457948,96,,,,D
1464931,96,,,,A
1195172,01,,Y,,E
1195794,01,,Y,,A
1199078,01,,Y,,
1453394,96,,N,,E
1249720,01,,N,,A
1251782,01,,N,,A
1441071,96,,N,,D
1295719,02,,N,,A
1248600,01,,Y,,D
1295829,02,,Y,,A
1240001,96,,N,,D
1463468,96,,,,D
1442554,01,,N,,A
1430513,01,,N,,A
1193245,01,,Y,,A
1189805,01,Y,N,,A
1192169,01,,N,,A
1295753,01,,Y,,A
1190738,01,,N,,D
1434810,96,,N,,E
1284784,01,,N,,A
1289622,96,,N,,A
1303970,96,,N,,A
1452932,02,,N,,A
,,,Y,,B
1317219,01,,N,,A
1248870,02,,Y,,A
1282521,01,,N,,A
1289130,96,,N,,D
1452579,02,,N,,D
1450207,96,,Y,,D
1452933,01,,Y,,A
1305546,01,,Y,,A
1470183,96,,,,F
1296758,01,,N,,A
1296759,01,,N,,A
1198765,02,,Y,,D
1275290,96,,N,,A
1317438,96,,N,,A
1457269,96,,N,,D
1308540,96,,N,,D
1256096,96,,N,,D
1405707,96,,N,,A
1248320,01,,Y,,D
1404357,01,,N,,C
1438331,96,,N,,A
1463469,96,,,,A
1253790,02,,N,,
1286837,96,,N,,A
1317842,01,Y,N,,D
1243126,01,,Y,,D
1318713,01,,N,,D
1275297,96,,N,,D
1399553,01,,N,,D
1249905,01,,Y,,A
1313313,01,,Y,,D
1270348,01,,N,,D
1232901,01,,N,,D
1270445,01,,N,,D
1194471,01,,N,,D
1453288,96,,N,,A
1220096,96,,N,,A
1298901,01,,N,,E
1198140,01,,N,,D
1309380,96,,N,,D
1271518,96,,N,,A
1288334,96,,N,,A
1229830,96,,N,,D
1256804,96,,N,,A
1398315,96,,Y,,A
1299941,96,,N,,A
1299942,96,,N,,A
1257005,96,,Y,,D
1441094,96,,N,,A
1468675,,,,,F
1216414,01,,N,,A
1281138,01,,Y,,D
1191296,01,,N,,A
1191559,01,,N,,A
1194825,01,,Y,,A
1452998,01,,Y,,D
1432320,01,,N,,D
1432415,01,,N,,D
1269180,96,,N,,A
1230259,96,,Y,,A
1302465,96,,Y,,D
1302513,96,,N,,D
1287973,96,,N,,D
1252744,01,,N,,A
1249412,96,,,,A
1234177,96,,Y,,D
1457270,02,,N,,C
1232710,96,,N,,D
1453293,96,,Y,,A
,,,Y,,A
1194603,01,,N,,
1404619,96,,,,A
1444502,96,,N,,D
1191543,96,,N,,
1229370,96,,N,,D
1274170,96,,N,,D
1253868,01,,Y,,D
1253867,01,,N,,D
1453298,96,,N,,D
1434828,02,,N,,D
1463470,,,Y,,F
1310489,02,,N,,D
1397707,02,,N,,D
1457271,02,,N,,C
1198651,02,,N,,D
1282123,01,,N,,D
1275315,02,,Y,,D
1288760,02,,Y,,D
1256858,02,N,N,N,D
1299945,02,,N,,D
1288759,02,,Y,,D
1243367,02,,N,,D
1306529,01,,Y,,D
1243517,96,,N,,D
1263337,01,,N,,A
1224970,02,,N,,A
1452934,96,,Y,,A
1300216,96,,N,,A
1275318,96,,N,,A
1281305,01,,N,,A
1311399,96,,N,,D
1319645,96,,N,,A
1275322,01,,N,,D
1300728,01,,N,,D
1442162,01,,N,,D
1457272,96,,N,,A
1275323,96,,N,,D
1440613,96,,N,,D
1257589,96,,N,,D
1319587,96,,N,,A
1271833,96,,N,,E
1193378,01,,Y,,A
1231296,96,,N,,A
1217066,96,,Y,,A
1192484,96,,N,,A
1231418,01,,N,,A
1231523,01,,N,,A
1293493,01,,N,,A
1288345,01,,N,,D
1273006,01,,N,,D
1411451,01,,N,,D
1320382,01,,N,,A
1404554,96,,N,,D
1310586,96,,N,,D
1431222,96,,N,,D
1242777,96,,N,,A
1295169,96,,Y,,A
1430172,96,,N,,A
1443771,96,,Y,,A
1444154,96,,N,,
1463471,,,N,,
1452936,96,,N,,A
1412906,01,,N,,E
,,,Y,,F
1300226,96,,N,,A
1457273,01,,Y,,F
1256926,96,,N,,A
1254817,96,,N,,A
1281349,01,,N,,A
1243396,96,,N,,A
1444504,02,,N,,A
1275332,96,,N,,A
1434833,96,,N,,A
1233356,96,,N,,A
1398320,96,,N,,A
1224891,01,,Y,,A
1318000,,,N,,D
1194708,96,,N,,A
1399493,96,,Y,,A
1256509,96,,N,,A
1273011,96,,N,,D
1232746,96,,N,,A
1403920,96,,Y,,A
1256123,96,,Y,,D
1308542,96,,N,,D
1444505,96,,N,,D
1415087,,,,,F
1457274,96,,N,,
,,,Y,,A
1299947,96,,N,,A
1198795,96,,N,,D
1398321,96,,N,,A
1271898,01,,Y,Y,D
1405574,,,,Y,D
1254864,01,,Y,,A
1282734,01,,N,,A
1231998,01,,N,,A
1304644,01,,Y,,A
1318765,01,,Y,,A
1281335,01,,Y,,D
1465528,,,,,B
1443912,96,,N,,D
1430714,96,,N,,A
1465529,,,,,B
1443387,96,,N,,A
1440624,96,,N,,A
1248936,,N,N,N,D
1263964,02,,Y,,A
1413403,01,,Y,,D
1240002,96,,N,,D
1300752,96,,N,,D
1274548,96,,N,,D
1441123,96,,N,,D
1457445,96,,,,C
1441124,96,,N,,A
1310492,96,,N,,A
,,,Y,,F
1192640,01,,N,,D
1194932,01,,Y,,D
1442373,96,,N,,A
1452938,96,,N,,B
1311410,96,,N,,D
1452939,96,,N,,B
1452940,96,,N,,C
1434842,96,,N,,D
1452937,96,,N,,C
1442422,96,,N,,A
1192345,01,,N,,D
1254818,96,,N,,D
1306659,01,,N,,A
1248446,01,,N,,A
1217923,96,,N,,D
1443913,96,,N,,A
1301440,96,,N,,D
1249932,01,,Y,,A
1250128,01,,N,,A
1300764,96,,N,,D
1401328,96,,Y,,D
1249863,01,,Y,,A
1311415,96,,Y,,A
1252546,96,,N,,A
1311414,96,,N,,A
1231868,96,,N,,D
1310901,96,,N,,A
1457275,,,N,,C
1194015,96,,N,,D
1305942,01,,N,,E
1459929,01,,Y,,B
1260769,01,,Y,,A
1277519,02,,N,,D
1431210,96,,N,,A
1443782,96,,N,,A
1401086,96,,N,,
1239869,01,,N,,D
1282722,01,,N,,A
1281790,96,,N,,A
1453300,96,,N,,A
1302569,96,,Y,,D
1195823,96,,N,,A
1287999,96,,N,,A
1225098,96,,Y,,A
1269975,01,,N,,A
1465299,96,,,,A
1436375,96,,N,,A
1457277,96,,N,,A
1302466,02,,N,,A
1310746,96,,N,,A
1443799,96,,N,,A
1431250,96,,Y,,A
1256363,96,,N,,A
1299951,96,,N,,A
1276052,96,,N,,A
1292384,96,,Y,,E
1285047,01,,N,,A
1215635,01,,N,,A
1444743,96,,N,,E
1256141,96,,Y,,
1457278,96,,N,,A
1452941,96,,N,,A
1300783,96,,N,,D
1282680,02,,N,,A
1283068,02,,N,,A
1300261,96,,N,,D
1431211,96,,N,,D
1257035,96,,N,,D
1280299,96,,N,,A
1300788,96,,N,,A
1288002,96,,Y,,A
1256514,96,,N,,A
1444595,96,,Y,,A
1299683,96,,N,,A
1452942,96,,N,,A
1194394,96,,Y,,D
1316702,01,,N,,D
1455073,,,,,F
1275364,96,,N,,D
1207073,96,,N,,D
1283224,96,,N,,D
1190698,01,,Y,,D
1431212,96,,Y,,A
1443800,96,,Y,,A
1304222,01,,N,,D
1239871,01,,N,,D
1441148,01,,N,Y,D
1453395,96,,N,,D
1443856,96,,N,,D
1459844,96,,,,A
1439018,96,,N,,A
1261333,01,N,,,D
1457279,96,,N,,A
1409428,96,,N,,E
1409477,96,,N,,E
1444508,02,,N,,A
1269636,02,,N,,A
1313834,,,N,,D
1408237,96,,N,,A
1284936,96,,N,,A
1292543,96,,Y,,A
1232947,01,,N,,A
1250782,01,,N,,A
1277735,96,,Y,,A
1282426,02,,N,,D
1285104,96,,N,,A
1194217,01,,N,,A
1276528,96,,Y,,E
1249018,01,,Y,,A
1239872,96,,N,,D
1297997,96,,N,,D
1457100,,,,,F
1452945,96,,N,,E
1398332,96,,N,,A
1431223,96,,N,,A
1453398,96,,N,,A
1440663,96,,N,,A
1310912,96,,N,,A
1398333,96,,N,,A
1292389,01,,N,,D
1216092,96,,Y,,D
1280952,01,,N,,D
1445554,96,,N,,E
1196365,96,,N,,D
1279669,01,,N,,D
1261338,01,,N,,D
1310913,96,,N,,A
1398334,96,,N,,A
1195044,01,,Y,,
1217366,96,,N,,D
1457957,96,,Y,,A
1299542,96,,N,,A
1269666,01,,N,,A
1269914,01,,N,,A
1468560,,,N,,A
1457281,96,,N,,D
1300833,01,,N,,
1316367,96,,N,,D
1319598,96,,N,,D
1319599,96,,N,,D
1465624,,,,,C
1453396,96,,N,,A
1438712,96,,N,,D
1453397,96,,N,,D
1438333,96,,N,,E
1273080,96,,N,,A
1442409,96,,N,,E
1450253,96,,N,,A
1457282,96,,N,,E
1252045,01,,Y,,A
1457283,02,,N,,A
1320268,02,,Y,,A
1253793,02,,Y,,A
1295333,01,,N,,D
1282683,96,,Y,,E
1192052,96,,N,,
1233361,96,,N,,
1398335,96,Y,N,,D
1403408,01,,N,,E
1193974,01,,N,,A
1252099,01,,Y,,A
1295707,01,,N,,A
1398705,96,,N,,A
1308543,96,,N,,A
1443849,02,,Y,,D
1452946,96,,N,,A
1434876,96,,Y,,D
1275393,96,,N,,A
1260344,02,,N,,A
1398706,96,,N,,A
1413095,01,,,,D
1300852,96,,N,,D
1307729,01,,N,,D
1263143,96,,N,,D
1248899,96,,N,,D
1250667,96,,N,,D
1413685,,,,,F
1300856,96,,N,,D
1319601,02,,Y,,D
1296500,01,,N,,A
1250131,02,,Y,,
1319602,02,,N,,D
1283660,01,,,,D
1464825,96,,,,D
1292694,96,,Y,,D
1198682,02,,N,,A
1319604,02,,N,,A
1283225,02,,N,,A
1225744,96,,N,,D
1434883,96,,N,,D
1195820,96,,N,,A
1457149,96,,N,,D
1290771,01,,N,,D
1313326,01,,N,,D
1232949,96,,N,,A
1194198,96,,Y,,D
1282762,01,,N,,D
1432433,96,,N,,A
1288815,96,,N,N,A
1232916,01,,N,,A
1358526,01,Y,N,,E
1431739,01,Y,N,,E
1253873,96,,Y,,A
1230401,96,,N,,A
1279598,96,,N,,D
1411172,02,,N,,D
1249563,96,,N,,D
1249788,96,,N,,D
1214738,96,,N,,A
1277165,01,,N,,A
1440681,02,,N,,D
1257249,96,,N,,D
1214739,96,,N,,A
1261066,01,,Y,,D
1243600,96,,N,,D
1225256,96,,N,,D
1443783,96,,N,,D
1453399,96,,Y,,D
1219199,96,,N,,A
1254091,96,,N,,A
1231673,01,,N,,A
1251818,01,,Y,,A
1469397,01,,,,B
1453798,01,,N,,B
1288400,96,,N,,D
1256414,96,,N,,D
1276124,96,,N,,D
1282689,01,,N,,A
1457284,,,N,,C
1198660,96,,N,,D
1256382,01,,N,,A
1256633,01,,N,,D
1288404,96,,N,,A
1465530,,,,,B
1225074,96,,N,,A
1310615,96,,N,,E
1280165,01,,N,Y,D
1232972,01,N,Y,Y,D
1308544,96,,N,,
1465531,,,,,B
1409131,01,,,,C
1295167,01,,Y,,D
1402842,96,,N,,D
1289170,01,,N,,D
1295950,01,,N,,D
1318719,01,,N,,D
1252789,96,,N,,D
1270222,96,,N,,D
1231414,96,,N,,D
1403012,01,,N,,D
1290718,01,,N,,D
1453400,01,,N,,D
1302090,96,,N,,D
1404006,01,,N,,A
1217911,02,,N,,D
1256974,02,,N,,D
1193720,01,,N,,A
1411504,01,,N,,A
1401368,01,Y,N,,A
1434896,01,Y,N,,A
1401369,01,Y,N,,A
1412207,01,,N,,D
1463472,96,,,,A
1453401,96,,N,,B
1311126,96,,N,,D
